,date_year,sampleSizeUnit,class,scientificName,depth,institutionCode,shoredistance,flags,maximumDepthInMeters,absence,date_start,minimumDepthInMeters,subclass,basisOfRecord,sss,sex,organismQuantity,sst,family,kingdom,occurrenceID,bathymetry,date_end,organismQuantityType,species,sampleSizeValue,genus,waterBody,vernacularName,id_node,name,lon,lat
209,1916.0,,Malacostraca,Phycocaris simulans,,NCL,77172,['NO_DEPTH'],,False,-1688342400000.0,,Eumalacostraca,HumanObservation,32.43,,,28.91,Hippolytidae,Animalia,,1324.0,-1688342400000.0,,Phycocaris simulans,,Phycocaris,,,310922b4-9d0c-4de1-92d7-9b442d34765b,OBIS Secretariat,2.9294803,51.2332828
210,2012.0,,Malacostraca,Phycocaris simulans,,UF,720,['NO_DEPTH'],,False,1327881600000.0,,Eumalacostraca,PreservedSpecimen,35.95,,,27.7,Hippolytidae,Animalia,1221D877-0E6B-4F8C-8E17-60D83EA20EAF,-1.0,1327881600000.0,,Phycocaris simulans,,Phycocaris,,,b7c47783-a020-4173-b390-7b57c4fa1426,OBIS USA,-105.2749529,40.0069147
211,1982.0,,Malacostraca,Phycocaris simulans,,MAGNT,574,['NO_DEPTH'],,False,401241600000.0,,Eumalacostraca,PreservedSpecimen,33.73,,1,28.52,Hippolytidae,Animalia,urn:lsid:ozcam.taxonomy.org.au:MAGNT:Crustacea:Cr003141,2.0,401241600000.0,individuals,Phycocaris simulans,,Phycocaris,,,2a57cd59-6799-4579-955e-27c9af97aea4,OBIS Australia,147.3383337,-42.886775
212,1916.0,,Malacostraca,Phycocaris simulans,,NCL,-39,"['NO_DEPTH', 'ON_LAND']",,False,-1688342400000.0,,Eumalacostraca,HumanObservation,32.26,,,28.85,Hippolytidae,Animalia,,6.0,-1688342400000.0,,Phycocaris simulans,,Phycocaris,,,310922b4-9d0c-4de1-92d7-9b442d34765b,OBIS Secretariat,2.9294803,51.2332828
213,1982.0,,Malacostraca,Phycocaris simulans,,MAGNT,38,['NO_DEPTH'],,False,407721600000.0,,Eumalacostraca,PreservedSpecimen,33.73,,1,28.52,Hippolytidae,Animalia,urn:lsid:ozcam.taxonomy.org.au:MAGNT:Crustacea:Cr003143,1.0,407721600000.0,individuals,Phycocaris simulans,,Phycocaris,,,2a57cd59-6799-4579-955e-27c9af97aea4,OBIS Australia,147.3383337,-42.886775
214,1916.0,,Malacostraca,Phycocaris simulans,,NCL,2986,['NO_DEPTH'],,False,-1688342400000.0,,Eumalacostraca,HumanObservation,32.85,,,28.91,Hippolytidae,Animalia,,26.0,-1688342400000.0,,Phycocaris simulans,,Phycocaris,,,310922b4-9d0c-4de1-92d7-9b442d34765b,OBIS Secretariat,2.9294803,51.2332828
215,1982.0,,Malacostraca,Phycocaris simulans,,MAGNT,574,['NO_DEPTH'],,False,401328000000.0,,Eumalacostraca,PreservedSpecimen,33.73,,1,28.52,Hippolytidae,Animalia,urn:lsid:ozcam.taxonomy.org.au:MAGNT:Crustacea:Cr003142,2.0,401328000000.0,individuals,Phycocaris simulans,,Phycocaris,,,2a57cd59-6799-4579-955e-27c9af97aea4,OBIS Australia,147.3383337,-42.886775
216,1985.0,,Malacostraca,Phycocaris simulans,,MAGNT,425,['NO_DEPTH'],,False,498355200000.0,,Eumalacostraca,PreservedSpecimen,33.73,,1,28.52,Hippolytidae,Animalia,urn:lsid:ozcam.taxonomy.org.au:MAGNT:Crustacea:Cr003369,2.0,498355200000.0,individuals,Phycocaris simulans,,Phycocaris,,,2a57cd59-6799-4579-955e-27c9af97aea4,OBIS Australia,147.3383337,-42.886775
217,1984.0,,Malacostraca,Phycocaris simulans,,MAGNT,1224,['NO_DEPTH'],,False,467510400000.0,,Eumalacostraca,PreservedSpecimen,33.82,,1,28.5,Hippolytidae,Animalia,urn:lsid:ozcam.taxonomy.org.au:MAGNT:Crustacea:Cr002536,1.0,467510400000.0,individuals,Phycocaris simulans,,Phycocaris,,,2a57cd59-6799-4579-955e-27c9af97aea4,OBIS Australia,147.3383337,-42.886775
218,1916.0,,Malacostraca,Phycocaris simulans,,NCL,9488,['NO_DEPTH'],,False,-1688342400000.0,,Eumalacostraca,HumanObservation,32.34,,,28.84,Hippolytidae,Animalia,,1265.0,-1688342400000.0,,Phycocaris simulans,,Phycocaris,,,310922b4-9d0c-4de1-92d7-9b442d34765b,OBIS Secretariat,2.9294803,51.2332828
219,2005.0,,Teleostei,Cheilinus undulatus,20.0467,CRED,719,[],20.0467,False,1129766400000.0,20.0467,,HumanObservation,35.08,,,27.92,Labridae,Animalia,,2.0,1129766400000.0,,Cheilinus undulatus,,Cheilinus,,,310922b4-9d0c-4de1-92d7-9b442d34765b,OBIS Secretariat,2.9294803,51.2332828
220,2023.0,DNA Sequence reads,Teleostei,Cheilinus undulatus,,,-19,"['NO_DEPTH', 'ON_LAND']",,False,1680393600000.0,,,MachineObservation,35.08,,1,27.13,Labridae,Animalia,asv.2903_EE0473_12s_mimammal,-1.0,1680393600000.0,DNA Sequence reads,Cheilinus undulatus,604786,Cheilinus,,,310922b4-9d0c-4de1-92d7-9b442d34765b,OBIS Secretariat,2.9294803,51.2332828
221,2009.0,,Teleostei,Cheilinus undulatus,14.7501,CRED,-728,"['DEPTH_EXCEEDS_BATH', 'ON_LAND']",14.7501,False,1240272000000.0,14.7501,,HumanObservation,34.64,,,28.79,Labridae,Animalia,,-339.0,1240272000000.0,,Cheilinus undulatus,,Cheilinus,,,310922b4-9d0c-4de1-92d7-9b442d34765b,OBIS Secretariat,2.9294803,51.2332828
222,2023.0,DNA Sequence reads,Teleostei,Cheilinus undulatus,,,467,['NO_DEPTH'],,False,1682294400000.0,,,MachineObservation,35.07,,3440,27.13,Labridae,Animalia,asv.93_EE0490_12s_teleo,-1.0,1682294400000.0,DNA Sequence reads,Cheilinus undulatus,2322682,Cheilinus,,,310922b4-9d0c-4de1-92d7-9b442d34765b,OBIS Secretariat,2.9294803,51.2332828
223,1960.0,,Teleostei,Cheilinus undulatus,0.915,CAS,494,[],1.83,False,-314496000000.0,0.0,,PreservedSpecimen,33.95,,,29.15,Labridae,Animalia,urn:catalog:CAS:ICH:229387,-9.0,-314496000000.0,,Cheilinus undulatus,,Cheilinus,,,b7c47783-a020-4173-b390-7b57c4fa1426,OBIS USA,-105.2749529,40.0069147
224,2010.0,,Teleostei,Cheilinus undulatus,11.1749,CRED,1108,[],11.1749,False,1267574400000.0,11.1749,,HumanObservation,35.29,,,28.6,Labridae,Animalia,,6.0,1267574400000.0,,Cheilinus undulatus,,Cheilinus,,,310922b4-9d0c-4de1-92d7-9b442d34765b,OBIS Secretariat,2.9294803,51.2332828
225,1996.0,,Teleostei,Cheilinus undulatus,5.0,AIMS,816,[],10.0,False,823910400000.0,0.0,,HumanObservation,35.41,,1,25.22,Labridae,Animalia,urn:catalog:AIMS:Fish_LTMP:1064476,14.76,823910400000.0,individuals,Cheilinus undulatus,,Cheilinus,,,2a57cd59-6799-4579-955e-27c9af97aea4,OBIS Australia,147.3383337,-42.886775
226,2017.0,,Teleostei,Cheilinus undulatus,5.0,AIMS,14851,[],10.0,False,1485388800000.0,0.0,,HumanObservation,35.24,,1,25.29,Labridae,Animalia,urn:catalog:AIMS:Fish_LTMP:c2139d80-e390-11e6-a1b4-d4bed94e66aa,4.75,1485388800000.0,individuals,Cheilinus undulatus,,Cheilinus,,,2a57cd59-6799-4579-955e-27c9af97aea4,OBIS Australia,147.3383337,-42.886775
227,2004.0,,Teleostei,Cheilinus undulatus,55.0,AIMS,4389,[],55.0,False,1098748800000.0,55.0,,HumanObservation,34.77,,1,28.0,Labridae,Animalia,DEH_20_1_269,185.0,1098748800000.0,individuals,Cheilinus undulatus,,Cheilinus,,,2a57cd59-6799-4579-955e-27c9af97aea4,OBIS Australia,147.3383337,-42.886775
228,2012.0,,Teleostei,Cheilinus undulatus,5.0,AIMS,14975,[],10.0,False,1329696000000.0,0.0,,HumanObservation,35.0,,1,26.44,Labridae,Animalia,urn:catalog:AIMS:Fish_LTMP:045d7b50-5cca-11e1-801b-0022fbb9d9ae,5.83,1329696000000.0,individuals,Cheilinus undulatus,,Cheilinus,,,2a57cd59-6799-4579-955e-27c9af97aea4,OBIS Australia,147.3383337,-42.886775
229,2005.0,,Teleostei,Cheilinus undulatus,5.0,AIMS,25989,[],10.0,False,1133049600000.0,0.0,,HumanObservation,35.02,,1,26.35,Labridae,Animalia,urn:catalog:AIMS:Fish_LTMP:1813704,3.51,1133049600000.0,individuals,Cheilinus undulatus,,Cheilinus,,,2a57cd59-6799-4579-955e-27c9af97aea4,OBIS Australia,147.3383337,-42.886775
230,2002.0,,Teleostei,Cheilinus undulatus,5.0,AIMS,18959,[],10.0,False,1027987200000.0,0.0,,HumanObservation,34.89,,1,26.66,Labridae,Animalia,urn:catalog:AIMS:Fish_LTMP:1588750,5.34,1027987200000.0,individuals,Cheilinus undulatus,,Cheilinus,,,2a57cd59-6799-4579-955e-27c9af97aea4,OBIS Australia,147.3383337,-42.886775
231,2008.0,,Teleostei,Cheilinus undulatus,17.204,CRED,36896,[],17.204,False,1206921600000.0,17.204,,HumanObservation,34.82,,,28.03,Labridae,Animalia,,3450.0,1206921600000.0,,Cheilinus undulatus,,Cheilinus,,,310922b4-9d0c-4de1-92d7-9b442d34765b,OBIS Secretariat,2.9294803,51.2332828
232,2014.0,,Teleostei,Cheilinus undulatus,15.4,Diveboard,17909,[],30.8,False,1414454400000.0,0.0,,Occurrence,38.64,,,26.01,Labridae,Animalia,diveboard:182757_224260_0,727.2,1414454400000.0,,Cheilinus undulatus,,Cheilinus,,,4bf79a01-65a9-4db6-b37b-18434f26ddfc,EurOBIS,2.9294803,51.2332828
233,1998.0,,Teleostei,Cheilinus undulatus,5.0,AIMS,30581,[],10.0,False,885686400000.0,0.0,,HumanObservation,34.97,,1,26.46,Labridae,Animalia,urn:catalog:AIMS:Fish_LTMP:1289772,1.56,885686400000.0,individuals,Cheilinus undulatus,,Cheilinus,,,2a57cd59-6799-4579-955e-27c9af97aea4,OBIS Australia,147.3383337,-42.886775
234,2014.0,,Teleostei,Cheilinus undulatus,15.55,Diveboard,9090,[],31.1,False,1407801600000.0,0.0,,Occurrence,38.61,,,26.1,Labridae,Animalia,diveboard:173153_224260_0,1.8,1407801600000.0,,Cheilinus undulatus,,Cheilinus,,,4bf79a01-65a9-4db6-b37b-18434f26ddfc,EurOBIS,2.9294803,51.2332828
235,2017.0,meter radius,Teleostei,Cheilinus undulatus,9.2,USDOC/NOAA/NMFS/PIFSC/ESD,129,['DEPTH_EXCEEDS_BATH'],10.8,False,1494806400000.0,7.6,,HumanObservation,34.58,,,28.83,Labridae,Animalia,SAI-917 : 2017-05-16 : A : replicateID 1845964483 : objectID 2338472,-72.0,1494806400000.0,,Cheilinus undulatus,7.5,Cheilinus,North Pacific Ocean,Humphead wrasse,b7c47783-a020-4173-b390-7b57c4fa1426,OBIS USA,-105.2749529,40.0069147
236,2001.0,,Teleostei,Cheilinus undulatus,9.252,CRED,36896,[],9.252,False,982540800000.0,9.252,,HumanObservation,34.82,,,28.03,Labridae,Animalia,,3450.0,982540800000.0,,Cheilinus undulatus,,Cheilinus,,,310922b4-9d0c-4de1-92d7-9b442d34765b,OBIS Secretariat,2.9294803,51.2332828
237,2002.0,square meters,Teleostei,Cheilinus undulatus,14.0,USDOC/NOAA/NMFS/PIFSC/ESD,470,[],14.0,False,1013385600000.0,14.0,,HumanObservation,35.21,,,28.67,Labridae,Animalia,PIFSC:ESD:replicateID_15303422:4_m:objectID_1380600,176.0,1013385600000.0,,Cheilinus undulatus,100,Cheilinus,South Pacific Ocean,Humphead wrasse,b7c47783-a020-4173-b390-7b57c4fa1426,OBIS USA,-105.2749529,40.0069147
238,2008.0,,Teleostei,Cheilinus undulatus,12.74,CRED,36896,[],12.74,False,1206835200000.0,12.74,,HumanObservation,34.82,,,28.03,Labridae,Animalia,,3450.0,1206835200000.0,,Cheilinus undulatus,,Cheilinus,,,310922b4-9d0c-4de1-92d7-9b442d34765b,OBIS Secretariat,2.9294803,51.2332828
239,2015.0,,Teleostei,Cheilinus undulatus,,AM,101,['NO_DEPTH'],,False,1421020800000.0,,,HumanObservation,34.93,,1,26.45,Labridae,Animalia,85e68618-151e-4805-9b13-54a42db92c2a,3.26,1421020800000.0,individuals,Cheilinus undulatus,,Cheilinus,,,2a57cd59-6799-4579-955e-27c9af97aea4,OBIS Australia,147.3383337,-42.886775
240,2011.0,,Teleostei,Cheilinus undulatus,5.0,AIMS,62375,[],10.0,False,1304553600000.0,0.0,,HumanObservation,35.14,,1,26.05,Labridae,Animalia,urn:catalog:AIMS:Fish_LTMP:fba7b440-793e-11e0-87dc-0022fbb9d9ae,3.46,1304553600000.0,individuals,Cheilinus undulatus,,Cheilinus,,,2a57cd59-6799-4579-955e-27c9af97aea4,OBIS Australia,147.3383337,-42.886775
241,2023.0,DNA Sequence reads,Teleostei,Cheilinus undulatus,,,591,['NO_DEPTH'],,False,1679875200000.0,,,MachineObservation,35.08,,12,27.11,Labridae,Animalia,asv.2903_EE0489_12s_mimammal,2.0,1679875200000.0,DNA Sequence reads,Cheilinus undulatus,281416,Cheilinus,,,310922b4-9d0c-4de1-92d7-9b442d34765b,OBIS Secretariat,2.9294803,51.2332828
242,2008.0,,Teleostei,Cheilinus undulatus,5.0,AIMS,290,[],10.0,False,1225411200000.0,0.0,,HumanObservation,34.93,,1,26.45,Labridae,Animalia,urn:catalog:AIMS:Fish_LTMP:75b3dcf0-a8bd-11dd-84b0-000d9d8c6707,7.21,1225411200000.0,individuals,Cheilinus undulatus,,Cheilinus,,,2a57cd59-6799-4579-955e-27c9af97aea4,OBIS Australia,147.3383337,-42.886775
243,2005.0,,Teleostei,Cheilinus undulatus,0.0,CRED,719,[],0.0,False,1129593600000.0,0.0,,HumanObservation,35.08,,,27.92,Labridae,Animalia,,2.0,1129593600000.0,,Cheilinus undulatus,,Cheilinus,,,310922b4-9d0c-4de1-92d7-9b442d34765b,OBIS Secretariat,2.9294803,51.2332828
244,2007.0,,Teleostei,Cheilinus undulatus,,SPC,5438,['NO_DEPTH'],,False,1187740800000.0,,,HumanObservation,34.36,,,28.34,Labridae,Animalia,A765B15C-9E7B-442D-8679-0CC71D231284_R_984A4E56-EDEE-4ABF-8603-6F86E6717F8D,2.0,1187740800000.0,,Cheilinus undulatus,,Cheilinus,Pacific Ocean,,6c17c09e-5cc2-4d5a-8463-e866731d35a1,SWP OBIS,174.7596359,-36.8441406
245,,,Teleostei,Cheilinus undulatus,,SPC,129,['NO_DEPTH'],,False,,,,HumanObservation,34.36,,,29.46,Labridae,Animalia,890F77D5-2322-47DF-A946-3F322AF89D4D_L_984A4E56-EDEE-4ABF-8603-6F86E6717F8D,517.0,,,Cheilinus undulatus,,Cheilinus,Pacific Ocean,,6c17c09e-5cc2-4d5a-8463-e866731d35a1,SWP OBIS,174.7596359,-36.8441406
246,2014.0,,Teleostei,Cheilinus undulatus,8.0,Diveboard,600,[],16.0,False,1400976000000.0,0.0,,Occurrence,38.65,,,25.92,Labridae,Animalia,diveboard:141610_224260_0,19.6,1400976000000.0,,Cheilinus undulatus,,Cheilinus,,,4bf79a01-65a9-4db6-b37b-18434f26ddfc,EurOBIS,2.9294803,51.2332828
247,1997.0,,Teleostei,Cheilinus undulatus,5.0,AIMS,19105,[],10.0,False,876787200000.0,0.0,,HumanObservation,34.87,,1,26.73,Labridae,Animalia,urn:catalog:AIMS:Fish_LTMP:1118848,8.31,876787200000.0,individuals,Cheilinus undulatus,,Cheilinus,,,2a57cd59-6799-4579-955e-27c9af97aea4,OBIS Australia,147.3383337,-42.886775
248,2006.0,meter radius,Teleostei,Cheilinus undulatus,13.0,USDOC/NOAA/NMFS/PIFSC/ESD,96,[],13.0,False,1140220800000.0,13.0,,HumanObservation,35.14,,,28.69,Labridae,Animalia,PIFSC:ESD:siteVisitID_805:replicateID_162105321:objectID_1492820,-21.0,1140220800000.0,,Cheilinus undulatus,10,Cheilinus,South Pacific Ocean,Humphead wrasse,b7c47783-a020-4173-b390-7b57c4fa1426,OBIS USA,-105.2749529,40.0069147
249,2018.0,meter radius,Teleostei,Cheilinus undulatus,21.3,USDOC/NOAA/NMFS/PIFSC/ESD,3516,[],21.3,False,1533513600000.0,21.3,,HumanObservation,34.72,,,28.06,Labridae,Animalia,PAL-900 : 2018-08-06 : A : replicateID 1845967476 : objectID 2417693,2.0,1533513600000.0,,Cheilinus undulatus,7.5,Cheilinus,North Pacific Ocean,Humphead wrasse,b7c47783-a020-4173-b390-7b57c4fa1426,OBIS USA,-105.2749529,40.0069147
250,2005.0,,Teleostei,Cheilinus undulatus,16.6602,CRED,719,[],16.6602,False,1129852800000.0,16.6602,,HumanObservation,35.08,,,27.92,Labridae,Animalia,,2.0,1129852800000.0,,Cheilinus undulatus,,Cheilinus,,,310922b4-9d0c-4de1-92d7-9b442d34765b,OBIS Secretariat,2.9294803,51.2332828
251,2023.0,DNA Sequence reads,Teleostei,Cheilinus undulatus,,,6798,['NO_DEPTH'],,False,1677628800000.0,,,MachineObservation,34.98,,5048,26.08,Labridae,Animalia,asv.65_EE0271_12s_teleo,291.0,1677628800000.0,DNA Sequence reads,Cheilinus undulatus,400106,Cheilinus,,,310922b4-9d0c-4de1-92d7-9b442d34765b,OBIS Secretariat,2.9294803,51.2332828
252,2004.0,meter radius,Teleostei,Cheilinus undulatus,18.0,USDOC/NOAA/NMFS/PIFSC/ESD,261,[],18.0,False,1076976000000.0,18.0,,HumanObservation,35.01,,,29.13,Labridae,Animalia,PIFSC:ESD:siteVisitID_482:replicateID_88903111:objectID_1444607,-8.0,1076976000000.0,,Cheilinus undulatus,10,Cheilinus,South Pacific Ocean,Humphead wrasse,b7c47783-a020-4173-b390-7b57c4fa1426,OBIS USA,-105.2749529,40.0069147
253,1958.0,,Teleostei,Cheilinus undulatus,1.37,CAS,300,[],2.74,False,-354326400000.0,0.0,,PreservedSpecimen,34.35,,,28.95,Labridae,Animalia,urn:catalog:CAS:ICH:229382,17.0,-354326400000.0,,Cheilinus undulatus,,Cheilinus,,,b7c47783-a020-4173-b390-7b57c4fa1426,OBIS USA,-105.2749529,40.0069147
254,2006.0,,Teleostei,Cheilinus undulatus,,SPC,1812,['NO_DEPTH'],,False,1145836800000.0,,,HumanObservation,33.95,,,29.15,Labridae,Animalia,AD377987-0E5C-40D5-9C62-B47C0BCCADD2_L_984A4E56-EDEE-4ABF-8603-6F86E6717F8D,103.0,1145836800000.0,,Cheilinus undulatus,,Cheilinus,Pacific Ocean,,6c17c09e-5cc2-4d5a-8463-e866731d35a1,SWP OBIS,174.7596359,-36.8441406
255,2015.0,meter radius,Teleostei,Cheilinus undulatus,21.0,USDOC/NOAA/NMFS/PIFSC/ESD,5432,[],21.0,False,1429315200000.0,21.0,,HumanObservation,34.72,,,28.06,Labridae,Animalia,PAL-432 : 2015-04-18 : A : replicateID 1845962142 : objectID 2114917,17.0,1429315200000.0,,Cheilinus undulatus,7.5,Cheilinus,North Pacific Ocean,Humphead wrasse,b7c47783-a020-4173-b390-7b57c4fa1426,OBIS USA,-105.2749529,40.0069147
256,2003.0,,Teleostei,Cheilinus undulatus,,SPC,1021,['NO_DEPTH'],,False,1056499200000.0,,,HumanObservation,34.76,,,28.0,Labridae,Animalia,4A5924F8-3E8A-47A3-833D-F89D79FF0BD1_L_984A4E56-EDEE-4ABF-8603-6F86E6717F8D,7.0,1056499200000.0,,Cheilinus undulatus,,Cheilinus,Pacific Ocean,,6c17c09e-5cc2-4d5a-8463-e866731d35a1,SWP OBIS,174.7596359,-36.8441406
257,2014.0,meter radius,Teleostei,Cheilinus undulatus,12.7,USDOC/NOAA/NMFS/PIFSC/ESD,125,[],12.7,False,1399248000000.0,12.7,,HumanObservation,34.66,,,28.73,Labridae,Animalia,GUG-127 : 2014-05-06 : A : replicateID 1845959896 : objectID 1999136,86.0,1399248000000.0,,Cheilinus undulatus,7.5,Cheilinus,North Pacific Ocean,Humphead wrasse,b7c47783-a020-4173-b390-7b57c4fa1426,OBIS USA,-105.2749529,40.0069147
258,2015.0,meter radius,Teleostei,Cheilinus undulatus,23.2,USDOC/NOAA/NMFS/PIFSC/ESD,440,[],23.2,False,1426896000000.0,23.2,,HumanObservation,35.2,,,28.7,Labridae,Animalia,OFU-537 : 2015-03-21 : A : replicateID 1845961744 : objectID 2091716,-9.0,1426896000000.0,,Cheilinus undulatus,7.5,Cheilinus,South Pacific Ocean,Humphead wrasse,b7c47783-a020-4173-b390-7b57c4fa1426,OBIS USA,-105.2749529,40.0069147
259,2013.0,,Teleostei,Cheilinus undulatus,5.0,AIMS,12825,[],10.0,False,1357948800000.0,0.0,,HumanObservation,34.99,,1,26.51,Labridae,Animalia,urn:catalog:AIMS:Fish_LTMP:5427f310-5c8b-11e2-adc7-74e5434f2f88,8.0,1357948800000.0,individuals,Cheilinus undulatus,,Cheilinus,,,2a57cd59-6799-4579-955e-27c9af97aea4,OBIS Australia,147.3383337,-42.886775
260,2001.0,,Teleostei,Cheilinus undulatus,5.0,AIMS,101108,[],10.0,False,1004832000000.0,0.0,,HumanObservation,35.12,,1,25.89,Labridae,Animalia,urn:catalog:AIMS:Fish_LTMP:1548424,9.25,1004832000000.0,individuals,Cheilinus undulatus,,Cheilinus,,,2a57cd59-6799-4579-955e-27c9af97aea4,OBIS Australia,147.3383337,-42.886775
261,1959.0,,Teleostei,Cheilinus undulatus,0.61,CAS,971,[],1.22,False,-328406400000.0,0.0,,PreservedSpecimen,33.83,,,29.22,Labridae,Animalia,urn:catalog:CAS:ICH:73009,4.0,-328406400000.0,,Cheilinus undulatus,,Cheilinus,,,b7c47783-a020-4173-b390-7b57c4fa1426,OBIS USA,-105.2749529,40.0069147
262,2005.0,,Teleostei,Cheilinus undulatus,16.518,CRED,719,[],16.518,False,1129852800000.0,16.518,,HumanObservation,35.08,,,27.92,Labridae,Animalia,,2.0,1129852800000.0,,Cheilinus undulatus,,Cheilinus,,,310922b4-9d0c-4de1-92d7-9b442d34765b,OBIS Secretariat,2.9294803,51.2332828
263,2007.0,,Teleostei,Cheilinus undulatus,29.0,AIMS,33836,[],29.0,False,1171324800000.0,29.0,,HumanObservation,35.44,,1,23.99,Labridae,Animalia,RAPWWbA_4_2212,28.78,1171324800000.0,individuals,Cheilinus undulatus,,Cheilinus,,,2a57cd59-6799-4579-955e-27c9af97aea4,OBIS Australia,147.3383337,-42.886775
264,2015.0,meter radius,Teleostei,Cheilinus undulatus,23.2,USDOC/NOAA/NMFS/PIFSC/ESD,4166,[],23.2,False,1429488000000.0,23.2,,HumanObservation,34.72,,,28.06,Labridae,Animalia,PAL-447 : 2015-04-20 : A : replicateID 1845962173 : objectID 2116701,2.0,1429488000000.0,,Cheilinus undulatus,7.5,Cheilinus,North Pacific Ocean,Humphead wrasse,b7c47783-a020-4173-b390-7b57c4fa1426,OBIS USA,-105.2749529,40.0069147
265,2009.0,,Teleostei,Cheilinus undulatus,5.0,AIMS,24174,[],10.0,False,1259193600000.0,0.0,,HumanObservation,35.0,,1,26.34,Labridae,Animalia,urn:catalog:AIMS:Fish_LTMP:6c3f2630-db2e-11de-a8f3-001c234c9c0b,7.01,1259193600000.0,individuals,Cheilinus undulatus,,Cheilinus,,,2a57cd59-6799-4579-955e-27c9af97aea4,OBIS Australia,147.3383337,-42.886775
266,2010.0,,Teleostei,Cheilinus undulatus,19.3138,CRED,1108,[],19.3138,False,1267747200000.0,19.3138,,HumanObservation,35.29,,,28.6,Labridae,Animalia,,6.0,1267747200000.0,,Cheilinus undulatus,,Cheilinus,,,310922b4-9d0c-4de1-92d7-9b442d34765b,OBIS Secretariat,2.9294803,51.2332828
267,2006.0,,Teleostei,Cheilinus undulatus,,SPC,500,['NO_DEPTH'],,False,1162771200000.0,,,HumanObservation,34.49,,,28.06,Labridae,Animalia,F24D22DA-3F7D-4CF9-95C0-EC6FEAA0CD0D_L_984A4E56-EDEE-4ABF-8603-6F86E6717F8D,7.94,1162771200000.0,,Cheilinus undulatus,,Cheilinus,Pacific Ocean,,6c17c09e-5cc2-4d5a-8463-e866731d35a1,SWP OBIS,174.7596359,-36.8441406
268,2017.0,DNA sequence reads,Teleostei,Cheilinus undulatus,0.5,Curtin University,228,[],0.5,False,1492905600000.0,0.5,,MaterialSample,34.2,,34252,27.77,Labridae,Animalia,4-53,-2.0,1492905600000.0,DNA sequence reads,Cheilinus undulatus,8955748,Cheilinus,,,2a57cd59-6799-4579-955e-27c9af97aea4,OBIS Australia,147.3383337,-42.886775
269,2004.0,,Teleostei,Cheilinus undulatus,,CRED,36896,['NO_DEPTH'],,False,1080518400000.0,,,HumanObservation,34.82,,,28.03,Labridae,Animalia,,3450.0,1080518400000.0,,Cheilinus undulatus,,Cheilinus,,,310922b4-9d0c-4de1-92d7-9b442d34765b,OBIS Secretariat,2.9294803,51.2332828
270,2015.0,meter radius,Teleostei,Cheilinus undulatus,4.0,UOGML,588,[],5.0,False,1438560000000.0,3.0,,HumanObservation,33.94,,,29.16,Labridae,Animalia,UoGML:MC:Fish:2015-08-04:site_YAP-3:SPC_rep_6:objectID_40812,19.0,1438560000000.0,,Cheilinus undulatus,5,Cheilinus,North Pacific Ocean,Cheilinus undulatus,b7c47783-a020-4173-b390-7b57c4fa1426,OBIS USA,-105.2749529,40.0069147
271,2006.0,,Teleostei,Cheilinus undulatus,,SPC,1448,['NO_DEPTH'],,False,1161907200000.0,,,HumanObservation,34.47,,,27.65,Labridae,Animalia,DE2031FB-E644-4A2B-92B5-3C3D77336A76_R_984A4E56-EDEE-4ABF-8603-6F86E6717F8D,5.04,1161907200000.0,,Cheilinus undulatus,,Cheilinus,Pacific Ocean,,6c17c09e-5cc2-4d5a-8463-e866731d35a1,SWP OBIS,174.7596359,-36.8441406
272,2018.0,meter radius,Teleostei,Cheilinus undulatus,14.25,USDOC/NOAA/NMFS/PIFSC/ESD,258,[],16.0,False,1531094400000.0,12.5,,HumanObservation,35.19,,,28.71,Labridae,Animalia,OFU-912 : 2018-07-09 : A : replicateID 1845966382 : objectID 2398553,78.0,1531094400000.0,,Cheilinus undulatus,7.5,Cheilinus,South Pacific Ocean,Humphead wrasse,b7c47783-a020-4173-b390-7b57c4fa1426,OBIS USA,-105.2749529,40.0069147
273,,,Teleostei,Cheilinus undulatus,,QM,5,['NO_DEPTH'],,False,,,,PreservedSpecimen,35.37,,,25.25,Labridae,Animalia,FN2[32080127]:QM-65[218945:I4403],1.16,,,Cheilinus undulatus,,Cheilinus,,,dcb0c76d-46a1-4e07-9a69-98cf3fd67576,Fish OBIS,25.275605,35.3251232
274,2016.0,meter radius,Teleostei,Cheilinus undulatus,15.5,USDOC/NOAA/NMFS/PIFSC/ESD,1126,[],18.0,False,1463788800000.0,13.0,,HumanObservation,35.34,,,26.88,Labridae,Animalia,JAR-762 : 2016-05-21 : A : replicateID 1845963106 : objectID 2232833,45.0,1463788800000.0,,Cheilinus undulatus,7.5,Cheilinus,South Pacific Ocean,Humphead wrasse,b7c47783-a020-4173-b390-7b57c4fa1426,OBIS USA,-105.2749529,40.0069147
275,2001.0,,Teleostei,Cheilinus undulatus,5.0,AIMS,53846,[],10.0,False,989712000000.0,0.0,,HumanObservation,35.21,,1,25.57,Labridae,Animalia,urn:catalog:AIMS:Fish_LTMP:1526872,20.64,989712000000.0,individuals,Cheilinus undulatus,,Cheilinus,,,2a57cd59-6799-4579-955e-27c9af97aea4,OBIS Australia,147.3383337,-42.886775
